cep
22611022
22723010
22785150
23575005
22611021
22723000
22753330
23530989
23032250
23056020
22743900
23545353
20531390
23560140
23017315
23565130
23590070
21535903
21240001
21535501
21535905
21535904
21535503
21535901
21535900
21535502
21240002
21842594
23020680
20010160
30518139
31980115
30750222
31998253
30514022
30730502
30622033
31255983
30730382
30220361
30230649
30230522
30230533
30626590
30421425
30730550
31140050
30830242
31620160
30530120
30865240
30330280
31575050
30730150
30150180
31130520
31620580
30518190
31620320
30431295
31620410
30280110
30360610
30624140
31620360
30690460
30692510
30720140
31130010
31080410
31210820
30830220
31035440
30622240
31578565
30514190
31035500
31585335
31050630
04329000
05576900
05577000
05576200
04329100
20021170
05576100
05576000
05245000
05236001
05147000
05146000
02288077
04858425
04405185
04858375
02966040
02325630
02325640
05570784
05596160
04844345
05570777
05596180
03572317
05568065
05570756
05786155
05596170
05570776
05596190
05568175
02325538
02997003
02325536
04858445
04858395
02325528
04858467
04406085
04858385
40391356
40760440
41906315
40301400
40040170
40040620
40343005
40430860
30690390
41225150
21515190
22723085
23525290
21360640
23020210
20211330
21833060
23073490
22271070
22753490
20535440
21941675
21070560
21941680
20943220
21550380
23027330
21220710
22753343
21361040
20720150
20221010
20921410
22730350
20943200
20540240
20241370
21520310
23070210
21515430
21775030
20240040
23075010
21061270
20221350
21041090
22753695
23030445
20091006
20943120
22221901
20961170
20910050
20911360
22221970
22221971
20240330
31235090
22790140
31230475
40391585
21210790
90030060
90010510
90520030
90020190
90040194
91510070
90880440
40255110
90160182
90050185
91030450
90030110
90240490
90040010
90850110
90810255
90010450
91040630
90020014
90430050
90040131
91780002
91520250
90610265
90430101
91760001
90430115
90430070
90035900
90035040
90130131
90640120
90020050
91140350
90010265
90430015
90035225
91920480
90010250
90040120
90840751
02325620
04844750
02378295
02325091
05109185
04233425
02357093
02190362
05871245
40345095
41510000
40772145
41315400
40749000
41510738
40772580
41500025
41308500
41505220
41404000
40390200
41204015
41225445
41275120
41307650
41395900
41411005
40471665
41227410
41151000
41503000
41233030
41311266
41502400
41099465
40385010
41150125
41343060
41110435
41151130
40410550
40325516
40725305
41301365
41227144
91770011
90040080
91270360
91140101
90843130
91130630
91720641
02190360
91740411
02181015
91210180
30664220
40388000
08490552
22790020
91380400
30280360
40445186
20761320
02994071
02190358
05180010
05661051
04856305
04843425
03907110
02994061
05142085
04922130
01523010
04476030
03007050
05069030
08411030
08247115
02060065
01012030
03343015
03004007
02209080
04476300
03186010
03172080
03505040
04707120
05181260
08210110
04760000
02469055
01219905
01219904
01219903
01219902
01219011
04032090
01219010
04031050
04746100
02402003
03113020
01527060
01503020
01049020
03634020
04467155
01034900
03374020
01034010
04241010
01034901
91530670
91740351
91770051
90830581
91900530
91770491
91740421
91370340
91770041
91910440
91110270
90520090
91900260
91130530
91900680
91770571
91210191
91040590
91340380
91130220
91060150
41740740
90540060
90110120
90850500
91240020
90110110
91751380
91780131
91130400
90110070
91740170
91900360
91060040
90830620
91050050
91450160
91170190
91780013
90245061
91380150
91920710
91430160
91751435
91751035
91751555
91430708
91430404
91430240
91751165
91430715
91751595
91751055
31110610
31130060
31130410
30512598
30180040
30525400
30620660
31340540
31620110
30220390
30850838
30620098
30620096
31250534
31748626
30710300
30710602
30260170
30451736
31050290
31530160
31260470
31210480
30840724
30190905
30190062
30668763
31530270
30190902
30411100
30190061
31873620
30190066
30190060
31030230
30190064
30190907
30190906
30710327
30360530
30670533
30190903
31530130
30882150
30190900
31530110
30150274
30190904
31998793
30150270
30230110
40708280
40445026
40415430
40150060
40471820
41610125
40255580
40421530
40045130
41611045
40320840
40343715
40391302
41260260
41297430
41205220
40445070
41100045
41950650
40328065
41192015
40411366
41680028
40420180
41220305
40040472
40081305
40303090
40415352
41300606
41275150
40328155
40450415
40430690
41213440
40026080
41830080
41830060
40470392
40415455
41651085
41211265
41227060
40430035
41510005
42500064
40728330
41940396
41306697
40472050
41810225
40712280
40301000
41205250
40472145
40390730
22772010
23060230
22772300
21221110
21765530
23066390
21381260
21241170
21020140
21321010
20397150
21520410
23580200
22790800
23060140
21555320
21210180
21940450
21370020
21531000
20091903
23060390
23087310
23016170
20081904
20540270
20975110
20091040
21931526
21650540
20081900
20785035
22773250
20040020
22772270
20081903
23062280
20540050
20090060
22725520
20081240
23060010
23520440
23066415
23035610
22772100
22753704
21760750
23042197
21062265
22290973
22290904
22290031
91751625
91751535
91430403
91430705
91751575
91430718
91430680
91751525
91751585
91430695
91770147
91350310
91430719
91430393
91430391
91430392
91430694
91430698
91430697
91430696
91430274
91430699
91430692
91710524
90440151
91791327
91550327
91170030
91570430
91900580
91780504
91770740
91710540
91170200
91370250
91784020
91787060
91710600
91780715
91787390
91785230
91712340
91712990
91770750
91770060
91712260
91791330
91712801
90027900
90020005
05587075
01029900
01029010
04751901
04751900
03012010
04171010
04751000
05172280
04809035
02867085
05220020
04116230
03192230
05887235
04118110
03725040
04716100
02134050
03360080
08121050
03356050
02347040
04664090
03679130
05043060
03445010
05776380
04852060
02404052
03518065
03153090
03731200
05511030
02132150
03456100
02124010
04917060
04756077
04788220
05057080
08150390
04285140
03820210
05163230
04773130
05692120
01001901
04187015
04771020
04674100
02124030
04664160
22290030
21044488
23031260
20760420
21046751
21044757
22460230
23063060
23078500
23020116
23030570
23042545
23020823
23097770
23020222
21825425
21655450
23097002
23020530
23078460
23010262
22753480
23036505
21750159
22720430
20250140
23020839
20551300
23020114
21842750
23012275
22783326
23036590
23020280
23031590
23045540
22785320
23525003
23020005
23020112
23093480
23020200
23017500
21050070
23545002
23036080
23092380
20551320
23036520
21854290
23097210
41771030
41235420
40342045
40716400
41601040
40301125
40434610
41320440
40150066
41320833
40015420
41500211
41320820
41510100
40773405
40425065
40708695
41218112
41306880
40470210
40433760
41270740
41900070
40070170
41830290
41302290
41302415
41302295
41302285
41302365
41302300
41302420
41385450
40391252
41385440
40391258
41385430
41385420
41385410
41385400
40391244
40391254
40391304
40391228
41385460
40391262
40391248
41320795
41320790
41320850
41320520
41320650
41320575
41320870
41320815
01001900
08040710
04674160
01001902
03189090
02236172
02238004
03195105
04163003
04849345
04827185
02618114
04849344
04827184
02220006
04826018
02325105
02220005
04826016
08021305
03420005
04826014
05820245
04826012
05820235
02670074
02236173
04653151
02670073
02238003
03195110
02258173
03693165
02258175
08265005
05794335
02357115
05176020
05307012
02318151
08215065
02318152
02258185
05352093
05386115
05352092
05176040
05551130
02871220
08450552
05307014
08223061
05528340
21832000
23020824
23030610
23580172
21655790
40708225
41213615
41299050
41275066
40220290
40330460
41620480
40355700
40714891
40411480
40772355
41925110
41615160
41195535
41211045
41390220
41640390
40253260
40335210
41370120
41215240
41185480
41200015
41195165
41185070
41253560
40716090
41216755
41230725
41099595
41510740
41270350
40728850
41236205
40226520
41275188
41503510
41254795
41235800
41130095
41204024
41216355
41610255
41515991
41515060
41192275
41213784
41385040
41280230
41254175
31744194
30840704
30190901
30190068
30411308
30411030
31998412
31975270
30451076
31744102
30750625
30850740
31530105
30850480
30310560
30360400
31744137
30840731
30431012
30668729
30570220
30431257
31744105
30690380
31110775
30250431
30411255
31998020
30570130
30670515
31998712
31370645
30451468
30850520
31985430
30610481
30850830
31873428
30850600
30668342
31110746
31930730
30590959
31370588
30525510
30590970
30295145
30690520
30512050
30590232
31998790
04340028
05794332
08390490
08390480
08390470
08390460
08390243
08260504
02879045
04893055
04893054
04893052
04870001
05713530
05201075
04870510
04891485
04891135
05207085
04965145
08474180
08343133
03302040
05524000
05820232
04853250
05791900
02141005
05791070
08485593
02258005
04315080
02809130
08345100
08390512
05857230
04872027
08390514
08390515
08390516
08390518
08451032
08390520
08390510
05820202
01548050
04058070
02252010
01547030
02064010
41320873
41320828
41320540
41320175
41320490
41320765
41320465
41320715
41320848
41320670
41320813
41320735
41320855
41320560
41320690
41320515
41320485
41320760
41320460
41320868
41320535
40335290
41320170
41320785
41295550
41481109
41481030
41481215
41481322
41481205
41481108
41481034
41481081
41481291
41481065
41481004
41481213
41481066
41481288
41481210
41481117
41295560
41481047
41481107
41481046
41481302
41481292
41481028
41295570
41481083
41481052
41481206
90026900
91770360
91787313
90029900
90020004
90020015
91560225
90020003
91770020
90020013
90020002
90020012
90020001
90020011
91787766
90020000
90020010
90020009
91920115
90020008
90021959
90020971
90020007
90020959
91770540
91120390
90020970
91750143
91550246
91780506
91560490
91793520
91430060
91780560
91780792
91520530
91712006
90090250
91550248
91550234
90020006
21062423
21715530
21044877
21735570
21515171
21833187
21060202
31930742
30570068
30666500
30626486
30451185
30220427
31930722
31748736
30840729
30421280
30512180
30580040
31873470
30624080
30881160
31035430
31035145
31741125
30626130
30514280
31741290
30170135
30170130
30870340
30626250
30421775
30516430
30514005
31030310
31748214
30170133
30170137
31980150
30516425
30170900
30170132
30512420
31980140
31741030
31995370
31035055
30260500
30170901
30710110
30390244
31741070
31846506
31995430
31655562
30170905
31070010
30512354
31360350
30624211
30170906
31140170
30626350
30295340
31741075
31873540
31995290
30514092
30170904
03110020
04357900
21070540
08411060
02855015
03029040
03421050
04923120
02417150
02243040
08022020
04846681
04747090
03541070
05008010
02558090
41152000
05448050
40387525
03637000
40712335
02559020
41503660
02964090
40170112
05273070
41510170
03030000
91920000
41213782
31030235
91920001
03028020
41500370
31510390
03972020
41347360
31360190
03118001
04860300
04049040
08440440
04856690
01527050
05093030
08180681
04944080
03180160
31742760
31340090
31270190
30882470
31585440
31510170
30514060
31970410
30692405
31565190
30535130
30575355
31748344
31130640
30575650
31710640
31370680
30520540
31365282
30640540
30210220
31140670
30535560
31975410
30285476
30840505
31844440
30210060
30532000
30530570
31310300
30285136
30624030
30642370
31275160
31995440
30230520
30670511
30270390
31995150
30512712
41480430
41481064
41480345
41295580
02613000
40240605
08391050
41481031
04944140
41481230
01520030
90620280
04473090
41481308
08050170
41480425
03978310
41481300
05444080
41295590
04473250
41481110
02161130
40240595
08090710
41481321
03265070
41481287
04880277
41481201
02168060
41295655
04406060
90020900
04830220
04323210
41481033
90843100
02364040
41481320
04938000
40240585
05674040
41481208
91160626
04087030
91550288
04330050
91150160
08471750
31580277
91550882
91780720
91780794
91420370
91560030
91050140
91780789
91050240
91370160
90650030
91550070
91260316
91410147
90620170
91320300
91420540
91450130
90240190
91510320
91520470
91520211
91260584
91260318
91260582
91570000
90220120
91570290
91420560
90430172
91570380
91420524
90620110
91420550
91710330
91420280
90620225
91040570
90610261
91410145
91410030
90220121
90630180
91570320
91320280
91030230
90870070
91030273
90870015
90420027
90230050
04025001
02613020
05675080
04938170
03201053
08265320
04185110
01552040
05673090
04473000
04967040
04944120
04933130
08151510
02082030
08391320
03736120
04356110
01436040
04302010
03978300
08346535
03738160
04967054
04048001
04892025
04843445
03204110
05736020
05675140
04048000
08081320
04457150
03144080
03144001
02363220
04866001
04370971
04937120
04370970
02190216
04370030
08040430
04895270
03978470
08391220
04854520
08473750
04855200
04938180
04849324
30510243
30335672
30512582
30230619
30451507
31980620
30320130
30516070
30770430
30431228
30230670
30285478
31540441
21062300
31510070
21331550
31873784
23520070
31741095
21230085
31652385
23515730
30390550
21010372
20760430
23097583
30514125
21655230
31530700
21250500
31655252
21833080
30451067
23070240
31810173
23017265
30820370
21341200
30431045
23064670
30516390
21725490
30295010
20920206
31870413
21760790
30250435
22451050
30285196
21510015
30250438
21341220
30285193
31846620
30860040
30421745
30575684
30451587
31030090
31870180
31030280
30512448
31540084
30290609
30260120
30860210
30290690
30670518
30295290
31873536
30421490
30421422
30421318
30421386
30622730
31741239
30710532
30710430
31370110
30692456
31035320
30295490
31575330
31155210
31980180
30840670
31995300
30421507
31910183
30580290
30335115
31640655
31540479
31741203
30285142
31070150
31995380
30285135
31995330
31995400
31910790
30512570
31370641
21510014
20230060
21510013
21510012
21511360
21531690
23090050
22743420
21941798
23088310
22743400
22723720
22743430
23047510
23570260
22713552
23060750
20970222
23017046
21932190
22723565
23570261
20211370
20943060
21010610
23017032
21330700
22260139
21330450
23081080
21920257
22745045
21820150
23520358
23040310
21330683
21062539
21330682
21062297
23530115
20920122
21330680
22780430
21735510
21321382
21515710
21321381
21941805
21070110
21941803
08485560
08391380
05163232
02168110
04849342
04763110
08473760
08080370
08151615
04055110
08050235
02168080
05270200
05433030
03401030
02205100
08485250
08346541
05054170
03007030
03238020
08340724
05095030
03415070
03087000
03505050
04849340
04892084
05212120
05591090
04851523
01011901
05551140
03626000
04851604
03735040
02256210
08390541
01011900
05551110
08452502
04851602
04849316
08257130
08346405
05663160
08390500
08081655
01010905
05688065
08320720
04777075
91215083
91410411
91410410
91330690
91030240
91420270
91420531
91420530
90620103
90040143
90040372
90040144
90040370
91540100
90220220
90520460
90850380
91540440
91570370
91570600
90680540
91520460
91520690
90680658
90830410
91050070
91170740
90090190
91540442
91520713
91420690
91780360
91778060
90620042
91530170
91560560
91030330
90630190
91420490
90420041
90420040
91920350
91170760
90040180
91550530
91250121
91250169
91170590
90810031
40313260
21062451
23530542
22793540
23094250
21071000
21044896
21510080
23040330
23081180
21932140
22743390
23575398
21725294
21062292
23042352
23094385
23061150
21640180
23530528
23061170
23530062
20920267
23061180
23020636
23088225
21922120
23073768
21042515
21535362
21941668
21740550
23082440
21740530
21725420
21044848
21730460
23535637
21540790
21240130
21843782
21932380
23064280
22743655
23575438
21540750
23530156
21030350
21070858
21062583
20921258
23057350
31920540
31535450
31515100
30451330
30210510
30390242
30295375
30285430
30285133
31741150
31873630
31980170
30622745
31370653
31920400
30380680
30512260
30285782
31035160
30285655
31370690
31975200
30580030
30512120
30512360
31870140
31870400
30660740
30628610
31870320
30860310
30514100
31720140
30730030
30230000
31540486
31870350
31980290
31873548
31210625
30451520
30421553
31810545
31842017
31810090
30390530
30280466
30285801
31210304
04849327
04960040
01010904
04884410
02526050
04543017
08320860
04849319
05283020
04363070
04962330
03309025
05268070
02839040
08370193
04859200
04248030
05283040
08050135
01251040
04898020
04814045
04122900
04742040
03566040
02952115
04121901
04121900
04851732
03007040
04122002
03257020
03251230
04122001
02728090
03026030
03131060
04122000
04121002
05528350
02812140
04121001
03559040
04121000
08466090
04849630
08143320
08320710
03966080
08260530
08071125
30730040
30421369
30512380
30512830
31980610
30451513
30770150
30430570
30285305
30320000
30330000
30330062
31620200
30865706
30335400
31870000
31810456
30335252
30514298
30220431
30230570
31130020
31250607
30285460
30411298
30518040
30411205
30220354
30285145
31060460
30575590
30390170
30285554
31530440
31130090
31814110
31255250
30512437
30880240
30627070
30730585
30310130
30285290
31140080
31230620
31748143
31720070
31870340
21010380
20970970
21011747
20010020
21515164
21670265
23535230
20771240
22630170
21921830
21362040
20766350
23585800
21062275
23094133
21922680
21030310
21540810
22753707
20251635
20970035
23550140
21011756
20090909
23010156
21236460
20961630
21010733
21044837
21910068
21831453
22723173
23525037
23059810
20775065
23056030
20760440
21230760
21011550
21540740
21550070
21051190
21725300
21331420
23535810
21820363
21044840
23098130
21011761
21044505
20230261
20230260
41320380
41502355
41343860
40344595
41290760
41216410
40301340
40262075
40716685
41620325
40221420
40386085
41925430
40343035
41701050
41350130
40365455
41701080
41650555
40355635
41298420
41260060
41750890
41321455
42505520
40486335
41298400
41810205
40354113
41302620
41302625
41290289
41483090
40215730
40040335
40325540
40015280
41298490
40040440
41341414
40301490
41301760
41341418
41298470
40301282
40391364
41650565
41321340
40393260
40491515
41220470
41483120
41701085
41810070
41291040
41750880
90090382
91755016
91540050
91920060
91770457
91175250
91540180
91780670
90110080
91750150
90460090
91570400
90670150
90240170
91712510
91787824
90220042
90230034
90570150
91520550
90230241
90230240
91260314
90240180
90035112
90220011
90035111
91791311
90220010
91550060
90035152
91180265
90035151
91420260
91160638
90010370
91140501
90220070
91550282
91380430
91910090
91040386
91786352
91790403
91230350
91120150
91520410
91440080
91720220
91787174
30660131
31510380
31870310
31130240
30512430
30512490
30881004
30850360
30535600
30850320
30130094
30130916
30130090
30285340
30411475
30850461
30421020
30285350
30690120
30518210
31741630
31742815
31741485
30330040
31610050
31742634
30140040
30865450
31741625
30330150
31110745
31070070
30870090
41185001
31250100
30190070
30710030
30730230
30662619
31710590
31255120
30870270
31150600
31070040
30411275
30865460
30710580
30720100
30580410
30730240
30720970
91210000
91791174
91210001
91750560
91787365
91175140
90090400
90850970
90850959
90850510
91520150
91160110
90660340
91920248
90840340
91920690
91570540
91710270
91250472
90870370
90660170
91712250
91712240
91180345
91751764
90090140
91140381
91920040
91755700
41180005
91250381
91710002
91140289
90810059
91510296
90610010
90020903
90020180
91140380
91920266
91920243
91215315
90250255
90245308
91750166
90240150
91755076
90250780
42500270
40301425
42510030
40286260
41720010
41218004
41099205
40484755
41270150
41298450
41291070
41503360
41341426
41941105
40340370
41120110
41300430
40025310
40315504
40718020
40714500
40349480
41701055
40321350
40354119
41290740
41290880
41181130
40313852
41181150
41650165
40728145
41341434
41218178
41810090
40315455
41810040
41820350
40025315
41270770
41236225
40140340
41235025
40472230
41195125
40230323
41926270
41100375
41185273
41237600
41350160
41211690
41500110
41207210
41110230
40387095
04855055
01549040
08420400
08320850
08390264
08143250
03085901
03085000
05412030
02987172
05280370
05432050
04962180
01419905
03912290
01419910
01418903
01419908
01419101
01419901
01419100
01418959
01419904
01419002
02169300
05273090
01419902
01419907
01419001
01418901
01418970
01419000
02814970
01418999
02814959
01418102
02814200
01418100
02190346
01315000
02190344
02190342
04872005
04822290
04457160
02226380
02190356
08223650
02250210
04866245
21010667
21515166
21070860
21010381
21320360
21041640
22745240
20765560
21922290
21725330
21770130
21932340
20765570
21030235
22041012
20021903
